customer_id,name,email,country,created_at
86b9f9fd-aa04-41e4-9d48-b337651107cb,Customer_19,customer_19@email.com,Portugal,2024-10-02 15:29:05.538153
2a22c734-7f09-4660-b87f-47df7a594592,Customer_20,customer_20@email.com,USA,2023-12-12 15:29:05.538163
80d682e6-54f1-4a0f-b1eb-7d123f122ad3,Customer_21,customer_21@email.com,USA,2024-10-12 15:29:05.538167
a9387998-eccc-451a-94b2-fe7f3b336214,Customer_22,customer_22@email.com,Brazil,2024-11-04 15:29:05.538171
755a8bcc-a3bd-4e09-8f77-0398a44a11f0,Customer_23,customer_23@email.com,Portugal,2024-07-21 15:29:05.538176
fa5497b1-55c2-48b4-8200-2d36eedd3d02,Customer_24,customer_24@email.com,USA,2024-11-29 15:29:05.538180
bf544451-566b-4824-8429-d33da0c285c6,Customer_25,customer_25@email.com,USA,2025-06-17 15:29:05.538184
0393d6ce-2791-4eab-a65c-db03111f6619,Customer_26,customer_26@email.com,Brazil,2024-07-02 15:29:05.538189
83a4aa06-adb0-427c-8935-8c49d5f87a51,Customer_27,customer_27@email.com,,2023-06-22 15:29:05.538197
be408639-6921-4408-ae7b-73992b5af820,Customer_28,customer_28@email.com,,2024-08-07 15:29:05.538202
66410a8a-931c-409a-bedb-98cc4dbd61d5,Customer_29,customer_29@email.com,,2025-01-04 15:29:05.538207
0b8abf48-4d15-4fd6-87f8-b674a616e8af,Customer_30,customer_30@email.com,,2024-10-02 15:29:05.538211
a3a1eb02-c8d5-4604-8d66-83599fb56cb3,Customer_31,customer_31@email.com,USA,2024-08-21 15:29:05.538214
93e30326-2fd1-47ef-b619-41aa610914ad,Customer_32,customer_32@email.com,,2025-12-13 15:29:05.538218
4e75d25b-aff1-4b2f-81aa-ea98f7f17dab,Customer_33,customer_33@email.com,Brazil,2023-08-20 15:29:05.538222
5a34edb7-e53d-4710-8d8b-30d0ddd928ea,Customer_34,customer_34@email.com,USA,2024-05-04 15:29:05.538226
23ea6ca7-e447-4be6-81a0-605cfede610f,Customer_35,customer_35@email.com,Brazil,2024-08-21 15:29:05.538230
998f89e5-2dd5-4eb5-a38b-cbeed9e23115,Customer_36,customer_36@email.com,,2023-11-22 15:29:05.538234
9975da4c-6c4e-4723-8d5e-a91a937a9c7f,Customer_37,customer_37@email.com,USA,2024-04-08 15:29:05.538238
e6e81868-67d8-429b-9ee3-49923ab94223,Customer_38,customer_38@email.com,,2026-02-25 15:29:05.538242
e693a2af-485b-41db-a396-4df9629eec6f,Customer_39,customer_39@email.com,USA,2025-08-03 15:29:05.538247
b97460b9-1ccb-4a47-ac88-3c6cd24e896f,Customer_40,customer_40@email.com,,2026-02-06 15:29:05.538251
71b4122d-9167-4613-9ab8-405c4ceb1fca,Customer_41,customer_41@email.com,,2026-02-26 15:29:05.538258
25c8f068-9ad8-4972-ac4d-50cc41c3eb9f,Customer_42,customer_42@email.com,,2023-10-14 15:29:05.538262
a4f2fa89-caa0-464b-911e-9930b1e95bb1,Customer_43,customer_43@email.com,USA,2025-05-31 15:29:05.538269
ce61806f-d67a-475e-a5fc-c719ba21b96a,Customer_44,customer_44@email.com,Brazil,2025-12-12 15:29:05.538273
dadb303e-0491-4c9a-b6dd-63139f131db8,Customer_45,customer_45@email.com,,2025-02-11 15:29:05.538277
40140e69-2c2f-47b3-b02b-521bdfc60047,Customer_46,customer_46@email.com,Portugal,2025-05-10 15:29:05.538281
04e28aca-0f7b-4187-b36c-cc70392f60c0,Customer_47,customer_47@email.com,Brazil,2025-11-15 15:29:05.538285
02fde179-6cb9-42d8-a68a-de1e05b44a14,Customer_48,customer_48@email.com,USA,2024-05-04 15:29:05.538289
83cd0fc9-e017-41eb-ab95-4c032261faa3,Customer_49,customer_49@email.com,Portugal,2025-11-19 15:29:05.538293
f67f460b-0f75-452c-8580-23ff8414b5e5,Customer_50,customer_50@email.com,Portugal,2025-03-22 15:29:05.538297
0d22bb56-92ee-49e8-bcba-d17fb7f54648,Customer_51,customer_51@email.com,Brazil,2024-11-23 15:29:05.538301
cd8e622e-a4d2-4ea2-8691-e4fb2b37984c,Customer_52,customer_52@email.com,USA,2025-07-14 15:29:05.538305
87c9ff2e-9023-46ea-9b4c-95200c5c8e23,Customer_53,customer_53@email.com,USA,2025-11-12 15:29:05.538309
65ef331d-7564-45a6-a8f0-54a07e3bd143,Customer_54,customer_54@email.com,,2025-11-03 15:29:05.538313
38cd0508-532d-4f20-93ec-1c54d9e89e04,Customer_55,customer_55@email.com,Brazil,2025-07-16 15:29:05.538317
9c21bba1-ca4c-42c4-9301-3007dc6b6cd6,Customer_56,customer_56@email.com,USA,2025-04-05 15:29:05.538321
37c368ef-b333-4cc5-bba6-c603c1236660,Customer_57,customer_57@email.com,USA,2025-03-09 15:29:05.538325
b046811a-f5e1-44d6-847f-db89da0a5931,Customer_58,customer_58@email.com,,2023-06-26 15:29:05.538329
d535aa7d-40f5-4629-82a6-bf95e8d62b2c,Customer_59,customer_59@email.com,Brazil,2025-02-03 15:29:05.538333
8f694cd7-0529-4bf5-afc2-fbf5818e96b4,Customer_60,customer_60@email.com,,2023-11-24 15:29:05.538337
bd39e691-2084-4a30-b7a0-e84870cf65bf,Customer_61,customer_61@email.com,USA,2025-02-13 15:29:05.538341
20e6875c-e5aa-451a-bc91-f44fccdee4c8,Customer_62,customer_62@email.com,Brazil,2024-11-23 15:29:05.538345
34193695-3425-40f3-8041-f3144572546a,Customer_63,customer_63@email.com,USA,2024-06-21 15:29:05.538352
a1296146-c293-4cca-86f7-16defc76774f,Customer_64,customer_64@email.com,Brazil,2025-10-12 15:29:05.538355
07ebf25c-a99b-4d77-929d-613702749297,Customer_65,customer_65@email.com,USA,2023-10-09 15:29:05.538360
9eea8812-9d65-4609-ac16-fbb4592af694,Customer_66,customer_66@email.com,,2025-06-03 15:29:05.538364
4e2e8473-8bc1-40e8-93df-86119514284d,Customer_67,customer_67@email.com,USA,2023-12-23 15:29:05.538368
cc3c6ae3-5082-4096-aa10-051d40b97196,Customer_68,customer_68@email.com,Portugal,2025-05-15 15:29:05.538371
a5de8f65-8a38-4656-8749-2af432c91408,Customer_69,customer_69@email.com,Brazil,2026-02-25 15:29:05.538375
ad492ccc-100e-47de-b918-0915e524f4f9,Customer_70,customer_70@email.com,Portugal,2023-07-27 15:29:05.538379
1120d685-245d-47b6-99a4-335f0cc36dac,Customer_71,customer_71@email.com,Brazil,2023-09-30 15:29:05.538383
bc03798a-a1cc-4a2f-8de3-d685fb31d07d,Customer_72,customer_72@email.com,Brazil,2025-01-17 15:29:05.538387
c76c6cc8-dfd9-460d-9cdd-f236b752b7d1,Customer_73,customer_73@email.com,,2025-02-13 15:29:05.538391
b2b1ce21-80fe-43e6-832f-5f30efe7dfa8,Customer_74,customer_74@email.com,USA,2024-02-10 15:29:05.538395
6be572b3-84d1-4c4f-8edb-6bd20990345c,Customer_75,customer_75@email.com,Brazil,2024-04-30 15:29:05.538401
86fcdf48-d3b0-4197-b30f-8f4666e51747,Customer_76,customer_76@email.com,Portugal,2025-08-03 15:29:05.538405
b049d1dd-031f-46ea-b05f-a28bcf10f06d,Customer_77,customer_77@email.com,Portugal,2024-11-24 15:29:05.538412
f0b55b5e-6ec4-446f-ac28-15f06c4acf2c,Customer_78,customer_78@email.com,Portugal,2025-07-28 15:29:05.538416
8ac70737-c0b9-4c32-8dc6-c60e5eeb54da,Customer_79,customer_79@email.com,Portugal,2026-01-17 15:29:05.538420
24331109-d12f-46e9-a169-6ec4233a71cd,Customer_80,customer_80@email.com,USA,2023-06-19 15:29:05.538424
f57a4234-9adb-4b8d-999b-bdb1c4948750,Customer_81,customer_81@email.com,Brazil,2023-11-21 15:29:05.538428
fa90238f-eec3-4cbb-b6d0-943c07528072,Customer_82,customer_82@email.com,Brazil,2023-08-22 15:29:05.538432
7083414c-2dfd-458e-9b86-ac654af3d32d,Customer_83,customer_83@email.com,USA,2024-02-14 15:29:05.538436
cf9b93be-f1e1-4209-b1c8-05322d674d4b,Customer_84,customer_84@email.com,Portugal,2023-07-16 15:29:05.538446
8964b311-4bd0-4436-bd63-532bfed3128c,Customer_85,customer_85@email.com,Brazil,2025-07-29 15:29:05.538450
e40f575d-22a8-400b-8392-d06c9b254f8a,Customer_86,customer_86@email.com,,2025-12-21 15:29:05.538454
55fa3b38-1572-49e9-94b6-25364dc8481f,Customer_87,customer_87@email.com,Portugal,2026-02-22 15:29:05.538458
09606304-cefb-4948-aaa5-373ec6cf7d61,Customer_88,customer_88@email.com,,2024-02-12 15:29:05.538462
177fa1c4-8819-4453-89f0-a2dd31afd82e,Customer_89,customer_89@email.com,Brazil,2025-05-08 15:29:05.538468
5f661ccb-0ce4-4e4a-9c67-33a49025534f,Customer_90,customer_90@email.com,,2024-07-24 15:29:05.538472
623ec265-34c1-43e8-bb0a-d1bd3c3080fa,Customer_91,customer_91@email.com,Brazil,2023-09-10 15:29:05.538476
beacdb5b-071c-40a6-9df8-aeea3fa12f30,Customer_92,customer_92@email.com,USA,2025-09-26 15:29:05.538480
ee3dfb41-ffc0-4e31-a194-d77528f26f99,Customer_93,customer_93@email.com,,2024-07-06 15:29:05.538484
52098610-67e9-4875-86c1-6c1967a7e5c9,Customer_94,customer_94@email.com,,2023-09-12 15:29:05.538488
58942dc9-0d85-4316-bf32-cdfe2dcb404e,Customer_95,customer_95@email.com,USA,2025-02-28 15:29:05.538492
e4b9018c-7f61-469e-b270-186733394a8f,Customer_96,customer_96@email.com,Portugal,2025-02-20 15:29:05.538495
67d45def-2049-4dbe-aa38-25afc07a355f,Customer_97,customer_97@email.com,,2025-04-16 15:29:05.538499
4d623542-b05f-468e-96d8-af86455cf056,Customer_98,customer_98@email.com,,2023-06-26 15:29:05.538503
981132c7-4e75-4214-9129-dfd4bd6041f8,Customer_99,customer_99@email.com,Portugal,2025-04-19 15:29:05.538507
d8429f92-4ba4-4418-bc25-f41fcc1b2c3e,Customer_100,customer_100@email.com,Brazil,2023-11-21 15:29:05.538511
3a21100f-965a-473b-bbb1-8ef3dbb8e777,Customer_101,customer_101@email.com,,2023-12-19 15:29:05.538515
b61e54b3-0e39-4645-9e64-9bdff9fd9666,Customer_102,customer_102@email.com,Brazil,2025-03-10 15:29:05.538519
6f7e1baa-4f2e-4a78-bd4f-6cfa96dd1ca7,Customer_103,customer_103@email.com,USA,2025-11-30 15:29:05.538522
e70d2fc0-def2-4d01-849c-fd225e5840a9,Customer_104,customer_104@email.com,,2023-07-20 15:29:05.538526
9116d9b5-f921-48ed-ac8f-30b4507af576,Customer_105,customer_105@email.com,Portugal,2025-07-23 15:29:05.538533
8b6c280b-6dfa-4ec7-825d-fa96f3e4e18c,Customer_106,customer_106@email.com,Portugal,2025-11-01 15:29:05.538537
bfabcd15-b285-4de3-b64f-e1ee6bbe4d73,Customer_107,customer_107@email.com,Portugal,2023-06-18 15:29:05.538544
bd168ecf-2023-49a8-8aad-5872f62bf3b1,Customer_108,customer_108@email.com,USA,2026-01-31 15:29:05.538548
1936c8dc-e4e1-4ee0-a0d3-fc803d69c18d,Customer_109,customer_109@email.com,Portugal,2023-06-09 15:29:05.538552
97301b4f-839f-4fe1-9154-cc988e0b738d,Customer_110,customer_110@email.com,Brazil,2026-01-12 15:29:05.538556
2702822f-40ae-49ad-854d-4a6f0a68f69e,Customer_111,customer_111@email.com,,2023-11-16 15:29:05.538560
2fe5c951-6f41-49ee-bd17-a72cfc39b308,Customer_112,customer_112@email.com,,2023-12-30 15:29:05.538563
8d9e2430-7c75-489b-96b5-c0307a430a14,Customer_113,customer_113@email.com,,2024-08-31 15:29:05.538567
0dfd0556-3808-4b47-884e-fbd79985851b,Customer_114,customer_114@email.com,USA,2025-06-19 15:29:05.538571
b90cf883-0b18-41cb-8651-baa3f3e12f69,Customer_115,customer_115@email.com,Brazil,2025-09-08 15:29:05.538575
0e2c502c-4aa8-4e10-b33f-3c0faa40b431,Customer_116,customer_116@email.com,Portugal,2024-02-08 15:29:05.538579
9169092f-6b39-4958-bb36-4ba03d886069,Customer_117,customer_117@email.com,USA,2025-11-28 15:29:05.538583
74358469-dc51-4354-9ad9-92cf5b7196ea,Customer_118,customer_118@email.com,Brazil,2023-12-28 15:29:05.538587
f4390709-ea80-415f-8dee-97a58f4c1d84,Customer_119,customer_119@email.com,,2024-03-20 15:29:05.538591
df23be65-8882-4ade-916c-29874af8a0c2,Customer_120,customer_120@email.com,,2025-08-08 15:29:05.538595
c3f4c282-fd0e-4e9b-8d60-1b6977247572,Customer_121,customer_121@email.com,,2024-12-29 15:29:05.538599
cd36c809-1f9a-4b73-97f8-0ccb6a593414,Customer_122,customer_122@email.com,USA,2025-09-03 15:29:05.538603
aba1b9f4-bbb6-4f7f-8400-5521607a8c43,Customer_123,customer_123@email.com,,2023-11-16 15:29:05.538607
7aeabaa0-b063-4a9e-811a-2833f34208f1,Customer_124,customer_124@email.com,,2025-06-17 15:29:05.538611
c98f1058-d69a-4082-b6c1-b8572abee982,Customer_125,customer_125@email.com,,2025-12-15 15:29:05.538615
a96b1d93-8d6d-429f-90d3-03cca6159e38,Customer_126,customer_126@email.com,,2026-02-16 15:29:05.538621
2a1c43ee-4a09-4bb3-b276-28f2489da8b4,Customer_127,customer_127@email.com,Portugal,2025-06-07 15:29:05.538625
a09c9b03-7b54-4084-8cb2-3f9c38555e2e,Customer_128,customer_128@email.com,,2023-06-17 15:29:05.538632
794a0e9b-acd0-46c2-b9e8-d93e9dab9a18,Customer_129,customer_129@email.com,USA,2025-02-11 15:29:05.538640
ab77c798-afa8-428d-bc49-355dccd122be,Customer_130,customer_130@email.com,USA,2023-08-10 15:29:05.538647
1159883f-1877-47b7-8f85-48badfc99367,Customer_131,customer_131@email.com,Portugal,2023-11-22 15:29:05.538652
ead1f60a-3446-4645-be7b-b1e6cdf098e1,Customer_132,customer_132@email.com,,2024-07-30 15:29:05.538656
a174d53f-56da-4cbf-bb47-ad8c0226f080,Customer_133,customer_133@email.com,Portugal,2025-08-04 15:29:05.538660
2b37d979-9270-47b0-a1b8-ed706be140ca,Customer_134,customer_134@email.com,Portugal,2023-09-21 15:29:05.538664
98a31c51-9a74-4e37-aa8e-f73263c338af,Customer_135,customer_135@email.com,,2025-02-02 15:29:05.538668
7175e94e-8833-4a7c-80a2-e4224268ad4e,Customer_136,customer_136@email.com,Portugal,2025-01-19 15:29:05.538672
632b953c-49fa-40f2-82c8-f032221ebbec,Customer_137,customer_137@email.com,,2025-09-02 15:29:05.538676
c698a3d5-6bbe-47c6-80e7-757871ec4b4c,Customer_138,customer_138@email.com,Brazil,2026-01-25 15:29:05.538680
1b481c7e-1306-41d0-a937-7f977b9d3ca8,Customer_139,customer_139@email.com,,2024-06-18 15:29:05.538686
fb4a3bd7-8747-418c-9031-08c12d0ed3ec,Customer_140,customer_140@email.com,,2025-09-23 15:29:05.538690
3b82e841-846c-41ff-a252-858ac73dd131,Customer_141,customer_141@email.com,Brazil,2024-07-05 15:29:05.538694
b4a8bf56-91f9-4dd2-b56b-4b37e72c562d,Customer_142,customer_142@email.com,Portugal,2025-04-08 15:29:05.538698
e4f095e2-d1f5-49b1-8f0a-cc394868d06e,Customer_143,customer_143@email.com,USA,2025-10-04 15:29:05.538702
9ecd08ab-9152-4ab7-84d0-8a4bdde6a4c5,Customer_144,customer_144@email.com,Portugal,2025-09-20 15:29:05.538706
db5d92b8-60f0-466d-884d-2dc4f8bcdee6,Customer_145,customer_145@email.com,,2023-09-07 15:29:05.538710
25664180-24a9-42f7-8b14-d64c852cfc83,Customer_146,customer_146@email.com,,2025-03-11 15:29:05.538713
30a4d49a-ee56-4d96-b456-11e1e56029ab,Customer_147,customer_147@email.com,Portugal,2025-09-15 15:29:05.538717
53d26a2e-e2fe-414f-ad71-41e041aca19e,Customer_148,customer_148@email.com,,2024-01-12 15:29:05.538724
cb122ed4-6978-4761-b5e9-bac16d4e3173,Customer_149,customer_149@email.com,,2023-08-22 15:29:05.538728
cbd386c3-b4fc-4e76-aa62-24579e2f06fd,Customer_150,customer_150@email.com,Brazil,2025-01-17 15:29:05.538732
1add660b-ccd1-4166-a3fe-f15bccc212ff,Customer_151,customer_151@email.com,,2024-11-29 15:29:05.538736
a47cabba-efbe-4662-bd63-7230fd8d7d7c,Customer_152,customer_152@email.com,USA,2024-08-21 15:29:05.538740
6f3c1638-b7d1-4762-9494-770488ffea41,Customer_153,customer_153@email.com,Brazil,2025-09-04 15:29:05.538744
49d8bbd3-3ca4-48ca-b71b-777517ad6cae,Customer_154,customer_154@email.com,USA,2024-12-07 15:29:05.538747
b4e42dd8-f40b-4cee-9a42-e4586416eae2,Customer_155,customer_155@email.com,Brazil,2025-06-05 15:29:05.538751
af601048-90b8-40df-af11-eb97c3f52d4a,Customer_156,customer_156@email.com,Brazil,2024-07-06 15:29:05.538755
8113ca21-e74e-405a-b833-408cfc5bd585,Customer_157,customer_157@email.com,Portugal,2025-06-27 15:29:05.538759
a2b5ac6c-b6d9-4d58-8e67-7d7dd7743c87,Customer_158,customer_158@email.com,,2025-04-14 15:29:05.538763
55fd8c14-3f99-42fd-8f4f-7cc99894705a,Customer_159,customer_159@email.com,Brazil,2023-12-28 15:29:05.538767
9718f846-1278-4ed2-94a2-9aefba860b46,Customer_160,customer_160@email.com,USA,2024-02-27 15:29:05.538771
d3863003-c258-42e4-be67-9cedb471ddd8,Customer_161,customer_161@email.com,Portugal,2024-10-24 15:29:05.538775
9cfbbec1-cf90-488c-9483-79b9bb6ffe80,Customer_162,customer_162@email.com,Portugal,2025-10-19 15:29:05.538778
1c342638-f650-495e-b77c-8fad471b3481,Customer_163,customer_163@email.com,Brazil,2024-06-21 15:29:05.538782
2ce43bf7-1c4c-48db-be13-969696dbed7f,Customer_164,customer_164@email.com,USA,2023-06-12 15:29:05.538786
7d5728e6-2e28-4e81-9901-766b918db370,Customer_165,customer_165@email.com,Portugal,2024-06-22 15:29:05.538790
8fb6cb20-0e15-4180-9241-268a4dec8f80,Customer_166,customer_166@email.com,USA,2025-08-28 15:29:05.538794
9413f633-4848-4b7d-9d68-17d28d60e77a,Customer_167,customer_167@email.com,USA,2024-12-14 15:29:05.538798
52ad3a25-acee-44ee-b641-455416257d07,Customer_168,customer_168@email.com,Brazil,2023-12-19 15:29:05.538802
c97f8d9e-6915-4d9d-a07f-2be337d8173b,Customer_169,customer_169@email.com,Brazil,2025-10-12 15:29:05.538809
60f68d81-527c-4128-8ff7-27239b61eb90,Customer_170,customer_170@email.com,,2023-09-03 15:29:05.538816
ef0fd7bd-4fa0-4b1f-b6db-8454431217e1,Customer_171,customer_171@email.com,Brazil,2024-02-16 15:29:05.538819
8aba409a-d57e-4e82-b509-539c04ed2e7f,Customer_172,customer_172@email.com,Portugal,2024-12-25 15:29:05.538823
0671a7be-ef0a-436f-992b-d9e1d9844b39,Customer_173,customer_173@email.com,,2025-10-31 15:29:05.538828
5d23cd27-cd96-409f-b902-1830831b6bff,Customer_174,customer_174@email.com,Portugal,2023-08-23 15:29:05.538831
a79625dd-937c-4933-9db4-5d182012da69,Customer_175,customer_175@email.com,Portugal,2025-05-22 15:29:05.538838
d8be478a-0859-4f8f-bd9a-d10e847cf734,Customer_176,customer_176@email.com,,2024-11-25 15:29:05.538843
15167715-f2a1-440b-8fc4-11ec4e36bbdd,Customer_177,customer_177@email.com,Portugal,2024-10-12 15:29:05.538847
1cc00ebe-b7ae-421f-a1d3-e26dd6dfa16a,Customer_178,customer_178@email.com,USA,2023-07-28 15:29:05.538851
694c7161-13b7-47c2-96ad-d54b821cc8e3,Customer_179,customer_179@email.com,Brazil,2024-03-19 15:29:05.538858
1a4acd57-8e90-4300-9d5c-2340c477445e,Customer_180,customer_180@email.com,Portugal,2023-10-13 15:29:05.538862
2c94b66f-8c2d-4f6b-8bd3-d35a8e64ca08,Customer_181,customer_181@email.com,Brazil,2024-12-04 15:29:05.538866
9f9033b9-a6a1-42e6-b43b-e2397bf6411e,Customer_182,customer_182@email.com,USA,2024-05-13 15:29:05.538869
9e7618cc-15a5-47b4-85cf-0d6234c736e8,Customer_183,customer_183@email.com,,2024-06-20 15:29:05.538873
606eaa76-ecbb-41c4-aeba-9be754c2bed9,Customer_184,customer_184@email.com,USA,2026-02-20 15:29:05.538877
f3a1c1ab-a14f-477d-8af1-afaff2ab12c1,Customer_185,customer_185@email.com,Portugal,2025-01-27 15:29:05.538881
6e436a2a-d1db-4ca3-a56b-82f1fcd6b8ea,Customer_186,customer_186@email.com,,2025-02-17 15:29:05.538885
850107e7-3509-4a90-8d44-05d998775ef4,Customer_187,customer_187@email.com,,2023-12-07 15:29:05.538889
297d11a6-477a-48f1-959c-3d98429f6238,Customer_188,customer_188@email.com,,2024-12-15 15:29:05.538893
3d18b90a-8123-4164-a3dd-a9da8107cdd1,Customer_189,customer_189@email.com,,2024-06-22 15:29:05.538897
666d01a3-70b5-4f9e-b4e2-642691ab35a9,Customer_190,customer_190@email.com,Brazil,2023-07-22 15:29:05.538903
5d171447-e7ec-4412-85c0-3b3a0e65631a,Customer_191,customer_191@email.com,Portugal,2023-09-17 15:29:05.538907
6e59180b-10d4-4dd0-a35e-7691ac1186be,Customer_192,customer_192@email.com,USA,2024-02-01 15:29:05.538911
50bdef61-db47-4daf-8107-88a935752bcd,Customer_193,customer_193@email.com,USA,2023-07-26 15:29:05.538915
64a642f4-ea95-4ef0-8ca7-5c9d73e84610,Customer_194,customer_194@email.com,Portugal,2025-06-24 15:29:05.538919
48a0ef1b-41f0-4bb0-a3a4-4b27cddc6aa4,Customer_195,customer_195@email.com,,2023-12-08 15:29:05.538923
035d97d4-b6ae-4eff-9fcc-1e44fe802c84,Customer_196,customer_196@email.com,,2024-07-18 15:29:05.538927
c2dc437c-6647-428e-9a02-6d73cfc1740c,Customer_197,customer_197@email.com,Brazil,2024-07-31 15:29:05.538931
5d97a700-fbe0-40f3-9445-59f9ecd91086,Customer_198,customer_198@email.com,Portugal,2023-09-03 15:29:05.538935
be5e81e8-5a10-4581-8dca-08173626a760,Customer_199,customer_199@email.com,Portugal,2024-10-08 15:29:05.538939
87c85ed3-8a52-4e64-8f02-f5d77f021550,Customer_200,customer_200@email.com,Brazil,2023-06-18 15:29:05.538943
eb0194fc-46e1-4326-a0df-bdc69154d083,Customer_201,customer_201@email.com,,2025-02-24 15:29:05.538947
500bb150-61a4-4218-88e3-93c44afd922f,Customer_202,customer_202@email.com,,2023-09-15 15:29:05.538953
53fc21fd-51ce-407b-8b26-8aacb8bc66b4,Customer_203,customer_203@email.com,Brazil,2025-06-02 15:29:05.538957
156370df-94b3-4f10-b72e-d674f25a4cf9,Customer_204,customer_204@email.com,Brazil,2024-09-17 15:29:05.538961
8088dd4b-2600-46d8-a8b8-85700f2beb0c,Customer_205,customer_205@email.com,USA,2025-10-23 15:29:05.538965
9bd71abd-9eb6-4a42-b798-1698dc9bd288,Customer_206,customer_206@email.com,,2025-06-30 15:29:05.538969
dedcd085-f431-4fd6-bb99-0eee54a89376,Customer_207,customer_207@email.com,USA,2024-12-21 15:29:05.538972
e0b1312b-a906-4f92-8cea-f02449caddc2,Customer_208,customer_208@email.com,,2025-02-02 15:29:05.538976
1fa39807-ff3a-4368-b677-2c4758cdb8e6,Customer_209,customer_209@email.com,,2024-09-24 15:29:05.538980
8fec1577-7ac5-4027-be35-a3bd367c994c,Customer_210,customer_210@email.com,Brazil,2023-09-16 15:29:05.538984
7c1094b2-ec81-477a-9cd5-881df0744670,Customer_211,customer_211@email.com,Portugal,2023-08-24 15:29:05.538991
1ec70e3d-53b2-4bd1-9912-c3d2bcc0a9ec,Customer_212,customer_212@email.com,Portugal,2025-06-17 15:29:05.538995
2b2b078b-8d39-42bb-8f12-d193d855647d,Customer_213,customer_213@email.com,,2024-09-28 15:29:05.538999
92d25096-0376-44fe-a195-748a67b87991,Customer_214,customer_214@email.com,Portugal,2023-09-01 15:29:05.539003
56e5422b-108a-48c7-a950-24e62159691c,Customer_215,customer_215@email.com,USA,2024-04-08 15:29:05.539006
154f7c9b-e475-4a97-b6ba-e163012880e9,Customer_216,customer_216@email.com,Portugal,2023-11-13 15:29:05.539010
f9161b84-3757-4a5c-8f25-3ce5d69e6e85,Customer_217,customer_217@email.com,,2024-04-09 15:29:05.539014
07e85005-bc66-4343-97b2-53baf431883b,Customer_218,customer_218@email.com,Portugal,2026-01-26 15:29:05.539018
4bd4daf6-468e-4f8b-b66d-eecf16d08067,Customer_219,customer_219@email.com,USA,2024-10-11 15:29:05.539022
b87f599d-faf6-40c9-9b30-8b3ac7a79629,Customer_220,customer_220@email.com,Portugal,2023-12-08 15:29:05.539025
4132a0c3-36dc-4d83-b315-1c07d7b0833d,Customer_221,customer_221@email.com,Portugal,2023-08-25 15:29:05.539029
38d97c83-7a5d-4885-9b2e-3e550f447398,Customer_222,customer_222@email.com,,2025-11-17 15:29:05.539033
665372df-ef1a-454d-80fb-dbcc20df5a9a,Customer_223,customer_223@email.com,,2024-07-04 15:29:05.539037
9a02da23-68c2-445f-a7ee-a181e7904b8d,Customer_224,customer_224@email.com,USA,2023-07-13 15:29:05.539041
d278aeb0-d900-4668-8bcf-d411fbaf1292,Customer_225,customer_225@email.com,,2024-11-10 15:29:05.539045
a26b01db-7cd0-4b0b-aa8d-8736282bb90c,Customer_226,customer_226@email.com,Brazil,2023-08-05 15:29:05.539049
